,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text,Unnamed: 0.1,Number
1739,1195,,,"Mountain patrols established checkpoints, directing travelers along avalanche-safe high-altitude passes.",,False,Mountain patrols established checkpoints directing travelers along avalanche-safe high-altitude passes,mountain patrol establish checkpoint direct traveler avalanche safe high altitude pass,1739.0,1296.0
1772,1228,,,"Software trainers prepared guides, helping novices automate repetitive organizational tasks effortlessly.",,False,Software trainers prepared guides helping novices automate repetitive organizational tasks effortlessly,software trainer prepare guide help novice automate repetitive organizational task effortlessly,1772.0,1330.0
1493,949,,,"Tariff negotiations altered prices, reshaping imports vital to industrial manufacturing processes.",,False,Tariff negotiations altered prices reshaping imports vital to industrial manufacturing processes,tariff negotiation alter price reshape import vital industrial manufacturing process,1493.0,1050.0
1057,513,,,"Aspiring software developers coded solutions, refining applications for startup showcases.",,False,Aspiring software developers coded solutions refining applications for startup showcases,aspire software developer code solution refining application startup showcase,1057.0,614.0
1616,1072,,,"Camp counselors organized hikes, encouraging children",,False,Camp counselors organized hikes encouraging children,camp counselor organize hike encourage child,1616.0,1173.0
711,167,,,"calligraphers shaped decorative letters, enhancing wedding invitations for awaiting clients.",,False,calligraphers shaped decorative letters enhancing wedding invitations for awaiting clients,calligrapher shape decorative letter enhance wedding invitation await client,711.0,168.0
1067,523,,,"Caterers delivered feasts, enabling gatherings for philanthropic donors seeking opportunities.",,False,Caterers delivered feasts enabling gatherings for philanthropic donors seeking opportunities,caterer deliver feast enable gathering philanthropic donor seek opportunity,1067.0,624.0
1891,1347,,,"Feldenkrais practitioners introduced exercises, improving posture among office workers enduring desk fatigue.",,False,Feldenkrais practitioners introduced exercises improving posture among office workers enduring desk fatigue,practitioner introduce exercise improve posture office worker endure desk fatigue,1891.0,1450.0
10,10,,,Diesel fumes clung to the busy street like an unwelcome guest.,,True,Diesel fumes clung to the busy street like an unwelcome guest,diesel fume cling busy street unwelcome guest,10.0,11.0
1269,725,,,"Fossil displays amazed visitors, illustrating evolution among prehistoric reptile species.",,False,Fossil displays amazed visitors illustrating evolution among prehistoric reptile species,fossil display amazed visitor illustrate evolution prehistoric reptile specie,1269.0,826.0
1233,689,,,"Industrial researchers tested coatings, extending metal durability against corrosive environments.",,False,Industrial researchers tested coatings extending metal durability against corrosive environments,industrial researcher test coating extend metal durability corrosive environment,1233.0,790.0
754,210,,,"Lifeguards scanned beaches, enforcing swimmer safety amid tumultuous surf and rip currents.",,False,Lifeguards scanned beaches enforcing swimmer safety amid tumultuous surf and rip currents,lifeguard scan beach enforce swimmer safety tumultuous surf rip current,754.0,311.0
626,82,,,University students debated philosophical theories outside ivy-covered lecture halls all afternoon.,,False,University students debated philosophical theories outside ivy-covered lecture halls all afternoon,university student debate philosophical theory ivy cover lecture hall afternoon,626.0,83.0
1259,715,,,"Seamstresses embroidered patterns, highlighting heritage passed down through ancestral lineages.",,False,Seamstresses embroidered patterns highlighting heritage passed down through ancestral lineages,seamstress embroider pattern highlight heritage pass ancestral lineage,1259.0,816.0
129,129,,,Morning coffee mingled with the scent of dew-covered grass outside.,,True,Morning coffee mingled with the scent of dew-covered grass outside,morning coffee mingle scent dew cover grass outside,129.0,130.0
843,299,,,"Farmers markets attracted shoppers, supporting local trades amid vibrant weekend communities.",,False,Farmers markets attracted shoppers supporting local trades amid vibrant weekend communities,farmer market attract shopper support local trade vibrant weekend community,843.0,400.0
323,323,,,The tangy scent of orange peels brightened the winter morning.,,True,The tangy scent of orange peels brightened the winter morning,tangy scent brighten winter morning,323.0,324.0
1231,687,,,"Fossil hunters unearthed raptors, analyzing bone fragments within paleontological zones.",,False,Fossil hunters unearthed raptors analyzing bone fragments within paleontological zones,fossil hunter unearth raptor analyze bone fragment paleontological zone,1231.0,788.0
14,14,,,A subtle herbal scent accompanied the steaming cup of green tea.,,True,A subtle herbal scent accompanied the steaming cup of green team,subtle herbal scent accompany steaming green team,14.0,15.0
1510,966,,,"Tourist boards promoted trails, boosting ecotourism within pristine national park districts.",,False,Tourist boards promoted trails boosting ecotourism within pristine national park districts,tourist board promote trail boost ecotourism pristine national park district,1510.0,1067.0
215,215,,,"Freshly cut lemons released a tangy, zesty fragrance into the air.",,True,Freshly cut lemons released a tangy zesty fragrance into the air,freshly cut lemon release tangy zesty fragrance air,215.0,216.0
2077,1533,,,"Dryland agronomists championed drought-tolerant crops, sustaining harvests under chronic water scarcity conditions.",,False,dylan agronomists championed drought-tolerant crops sustaining harvests under chronic water scarcity conditions,agronomist champion drought tolerant crop sustain harvest chronic water scarcity condition,2077.0,1636.0
1422,878,,,"Touring monks chanted sutras, sharing wisdom with curious temple visitors.",,False,Touring monks chanted sutra sharing wisdom with curious temple visitors,tour monk chant sutra share wisdom curious temple visitor,1422.0,979.0
1198,654,,,"Epidemiologists flagged variants, coordinating responses that minimized epidemic consequences globally.",,False,Epidemiologists flagged variants coordinating responses that minimized epidemic consequences globally,epidemiologist flag variant coordinating response minimize epidemic consequence globally,1198.0,755.0
864,320,,,"Taxonomy experts classified specimens, updating databases for upcoming biological surveys.",,False,Taxonomy experts classified specimens updating databases for upcoming biological surveys,taxonomy expert classify specimen update database upcoming biological survey,864.0,421.0
516,516,,,"The sweet, fruity aroma of cherries filled the pie baker",,True,The sweet fruity aroma of cherries filled the pie baker,sweet fruity aroma cherry fill pie baker,516.0,517.0
597,53,,,Ten restless horses galloped freely across mist-shrouded plains at early dawn.,,False,Ten restless horses galloped freely across mist-shrouded plains at early dawn,restless horse gallop freely mist shroud plain early dawn,597.0,54.0
195,195,,,"Freshly cut grass exuded a sweet, slightly tangy summer smell.",,True,Freshly cut grass exuded a sweet slightly tangy summer smell,freshly cut grass exude sweet slightly tangy summer smell,195.0,196.0
288,288,,,"The rich, savory smell of roasting garlic filled the dinner table.",,True,The rich savory smell of roasting garlic filled the dinner table,rich savory smell roast garlic fill dinner table,288.0,289.0
