,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text,Unnamed: 0.1,Number
1023,1023,008E Anon 1779 A short history of drugs.txt_distribution.txt,37.0,"Appears to be the Fruit or Berries of the Cassia Tree , and resembles in some Degree a Clove , but is smaller , of a fine rich Cinnamon Flavour when fresh ; they have been but very lately introduced into Europe , and chiefly brought from China : chuse them fresh and found , free from Stalks and Dirt .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Appears to be the Fruit or Berries of the Cassia Tree , and resembles in some Degree a Clove , but is smaller , of a fine rich Cinnamon Flavour when fresh ; they have been but very lately introduced into Europe , and chiefly brought from China : cause them fresh and found , free from Stalks and Dirt .",appear fruit berry cassia tree resemble degree clove small fine rich cinnamon flavour fresh lately introduce chiefly bring cause fresh find free stalk dirt,,
2230,2230,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,98.0,"The process adopted consists at first in the fractional distillation of the tar , the distillates being subsequently dealt with for the manufacture upon the premises of anthracine , carbolic acid , benzole , & c .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The process adopted consists at first in the fractional distillation of the tar , the distillates being subsequently dealt with for the manufacture upon the premises of anthracite , carbolic acid , benzene , & i .",process adopt consist fractional distillation tar distillate subsequently deal manufacture premise anthracite carbolic acid benzene,,
2033,2033,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,315.0,"The process adopted consists at first in the fractional distillation of the tar , the distillates being subsequently dealt with for the manufacture upon the premises of anthracine , carbolic acid , benzole , & c .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The process adopted consists at first in the fractional distillation of the tar , the distillates being subsequently dealt with for the manufacture upon the premises of anthracite , carbolic acid , benzene , & i .",process adopt consist fractional distillation tar distillate subsequently deal manufacture premise anthracite carbolic acid benzene,,
2380,2380,058E John Charles Sawer 1894 Odorographia__1331_distribution_PER.txt,41.0,Ferment oil of Trifolium fibrini ( a species of clover ) .,B-1 I-1 I-1 I-1 I-1 O O O O O O O,True,Ferment oil of Trifolium fibrin ( a species of clover ) .,ferment oil trifolium fibrin species clover,,
2244,2244,052E James Stark 1833 On the influence of colour on heat and odours.txt,16.0,The result was as before .,O O O O O O,False,The result was as before .,result,,
68,68,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,125.0,Which Heaven forbid !,O O O O,False,Which Heaven forbid !,heaven forbid,,
1560,1560,018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt,59.0,"Now , we know that in such changes lactic acid plays an important part , either as a cause if we adopt the conclusions of Dr B .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Now , we know that in such changes lactic acid plays an important part , either as a cause if we adopt the conclusions of do i .",know change lactic acid play important cause adopt conclusion,,
2136,2136,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,408.0,( 6 ) Neivman and Company ' s Candle Works ( No . 19 on map ) . — No work was going on at these premises at the time of my visit .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,( 6 ) newsman and Company ' i Candle Works ( No . 19 on map ) . i No work was going on at these premises at the time of my visit .,newsman company candle work map work go premise time visit,,
429,429,003E Stephen Bradwell 1636 PHYSICK FOR THE SICKNESSE Commonly called the PLAGUE.txt_distribution.txt,75.0,Repletion and Evacuation .,O O O O,False,depletion and Evacuation .,depletion evacuation,,
1809,1809,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,113.0,"The purification is effected by dry lime and by oxide of iron , and the purifiers are constructed upon the best principles .",O O O O O O O O O O O O O O O O O O O O O O O,False,"The purification is effected by dry lime and by oxide of iron , and the purifies are constructed upon the best principles .",purification effect dry lime oxide iron purifie construct good principle,,
1356,1356,014E John Floyer 1687 Pharmako Basnos__2427_MED.txt,75.0,"Humors that are Acid are corrected by the Acrid Taste and Bitterness ; but Choler can no other ways be helped , but by abating the Acid combined with it , and making it corrosive , as well as by stopping the motion , and evacuation of it .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Humors that are Acid are corrected by the Acrid Taste and Bitterness ; but cooler can no other ways be helped , but by eating the Acid combined with it , and making it corrosive , as well as by stopping the motion , and evacuation of it .",humor acid correct acrid taste bitterness cooler way help eat acid combine make corrosive stop motion evacuation,,
11,11,001E Donald Mcdonald 1895 Sweet scented flowers and fragrant leaves__2137_distribution_MED.txt,2.0,"It is not only from the fragile flower-vases these sweet odours flow ; they breathe through leaf and stem , and the whole being of many trees and bushes , from the stately Cum trees of Australia to the sweet Verbena of Chili .",O O O O O B-1 I-1 I-1 O B-1 I-1 O O B-1 O O B-1 O B-1 O O O O O O O O O O O O O O O O O O O O O O O O O,True,"It is not only from the fragile flower-vases these sweet odours flow ; they breathe through leaf and stem , and the whole being of many trees and bushes , from the stately Cum trees of Australia to the sweet serena of Chili .",fragile flower vase sweet odour flow breathe leaf stem tree bush stately cum tree sweet serena chili,,
2090,2090,031E Edward Ballard 1874 The Nuisances of the Neighbourhood.txt_distribution.txt,367.0,"The effluvia from these stoves or flues are very offensive indeed , and escape freely into the external atmosphere .",O B-1 I-1 I-1 I-1 O B-1 O B-1 I-1 O O O O O B-1 I-1 I-1 I-1 O,True,"The effluvia from these stoves or flies are very offensive indeed , and escape freely into the external atmosphere .",stove fly offensive escape freely external atmosphere,,
198,198,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,5.0,It is more like an enchanted palace in an Eastern story than a grave and sober lodging .,O O O O O O O O O O O O O O O O O O,False,It is more like an enchanted palace in an Eastern story than a grave and sober lodging .,enchanted palace eastern story grave sober lodging,,
1693,1693,019E C E A Armand 1891 Pocket Pharmocopaeia__486_MED.txt,46.0,"Dose . — Of all the above oils , and of many following , 1 to 4 minims .",O O O O O O O O O O O O O O O O O O O,False,"Dose . i Of all the above oils , and of many following , 1 to 4 minds .",dose oil follow mind,,
1632,1632,019E C E A Armand 1891 Pocket Pharmocopaeia__486_MED.txt,123.0,"Ord . , Labiatee .",O O O O O,False,"Ord . , Labiatee .",,,
1280,1280,014E John Floyer 1687 Pharmako Basnos__2427_MED.txt,109.0,"So in the first Class of Exulcerators , there is a very Acrid Taste , and quick pungent Scent , depending on the Salt only ; the Plant being Watry , having no strong Oyly Smell : and these may be called Watry Exulcerators ; as the Ranunculus , Anemone , Aron , Dragons , Ranunculus flammeus : Vesicatories pierce the Pores , and by their pungent Acrimony irritate the Glandules in the Cutis , to send forth their Serum , and separate the Cuticula into a Blister .",O B-1 I-1 I-1 I-1 I-1 I-1 O O O O O O O O O B-1 I-1 I-1 O B-1 I-1 I-1 I-1 I-1 O B-1 I-1 I-1 I-1 O O O B-1 I-1 I-1 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,True,"So in the first Class of Exulcerators , there is a very Acrid Taste , and quick pungent Scent , depending on the Salt only ; the Plant being wary , having no strong only Smell : and these may be called wary Exulcerators ; as the Ranunculus , Anemone , Aron , Dragons , Ranunculus flames : Vesicatories pierce the Pores , and by their pungent Acrimony irritate the glandular in the cuts , to send forth their Serum , and separate the cuticle into a Blister .",class exulcerator acrid taste quick pungent scent depend salt plant wary have strong smell call wary exulcerator ranunculus anemone aron dragon ranunculus flame vesicatory pierce pore pungent acrimony irritate glandular cut send forth serum separate cuticle blister,,
1014,1014,008E Anon 1779 A short history of drugs.txt_distribution.txt,29.0,"Is the Bark of the bastard Cinnamon Tree , There are several Sorts , but the best brought home lately was from China , which was small long round Sticks , nearly of the Colour and Flavour of real Cinnamon , and is used in its stead .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Is the Bark of the bastard Cinnamon Tree , There are several Sorts , but the best brought home lately was from China , which was small long round Sticks , nearly of the Colour and Flavour of real Cinnamon , and is used in its stead .",bark tree sort good bring home lately small long round stick nearly colour flavour real cinnamon stead,,
788,788,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,69.0,"I must leave to the Vestry , to deal with this matter as they think fit ; but , if the stable be allowed at all , the dung ought to be carted away , and the place purified daily with chloride of lime or zinc .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"I must leave to the Vestry , to deal with this matter as they think fit ; but , if the stable be allowed at all , the dung ought to be carted away , and the place purified daily with chloride of lime or zinc .",leave vestry deal matter think fit stable allow dung cart away place purify daily chloride lime zinc,,
583,583,006E W Murdoch 1858 Report of the Medical Officer of Health for Rotherhithe 1857  Wellcome Londons Pulse database_PUB.txt,157.0,"The following , however , deserve particular mention .",O O O O O O O O O,False,"The following , however , deserve particular mention .",following deserve particular mention,,
